taz_key,mean_lat,mean_lon
564.0,37.28566299473684,-121.87642023684211
565.0,37.276767578947364,-121.85273924561403
566.0,37.286670824561405,-121.8612853508772
567.0,37.30593946153847,-121.84637146153845
568.0,37.28905104347826,-121.84065517391304
569.0,37.283869805555554,-121.82718083333333
570.0,37.28078,-121.83241399999999
571.0,37.2784684,-121.8174004
572.0,37.292036,-121.82982166666666
573.0,37.2916845,-121.816465
574.0,37.299927499999995,-121.8378071875
575.0,37.3060946,-121.8322122
576.0,37.310941,-121.83356299999998
577.0,37.321641,-121.840864
578.0,37.315624503759395,-121.8414684887218
579.0,37.32808576470588,-121.859
580.0,37.332341,-121.84966399999999
581.0,37.32526,-121.831341
582.0,37.308697,-121.81921955555556
583.0,37.321576818181825,-121.82045331818182
584.0,37.327973,-121.831298
585.0,37.3302642,-121.8352344
586.0,37.3339365,-121.8303105
588.0,37.3417755,-121.82594183333333
589.0,37.355095866666666,-121.83341226666666
590.0,37.34630025,-121.8353365
591.0,37.352308782608695,-121.84982076811595
592.0,37.34643,-121.85178700000002
593.0,37.36427686486486,-121.86821759459458
594.0,37.357966954545454,-121.85211354545454
595.0,37.36593351219512,-121.84265948780488
596.0,37.37233073684211,-121.85534831578947
597.0,37.36269072072072,-121.85559610810812
598.0,37.374365162162164,-121.86718037837838
599.0,37.389585700000005,-121.873588675
600.0,37.38616119322034,-121.87958777966101
601.0,37.37711015652174,-121.88317903478261
603.0,37.36860548412698,-121.8993662142857
604.0,37.39341676923077,-121.90180261538461
605.0,37.38976625483871,-121.88932654838709
606.0,37.409425354679804,-121.89670182266009
607.0,37.41933829896907,-121.90549186597939
608.0,37.42840475,-121.8957405
609.0,37.436072485207106,-121.89507588757397
610.0,37.43779992857143,-121.90422164285714
611.0,37.43711005882353,-121.91039011764705
612.0,37.453530971698115,-121.91683167924528
613.0,37.459445375,-121.90696833333334
614.0,37.45953356862745,-121.90351409150327
615.0,37.442956,-121.887667
616.0,37.43937418181818,-121.877973
617.0,37.42805883870968,-121.88241612903225
618.0,37.4343366875,-121.871484625
619.0,37.42585128571429,-121.86689071428572
620.0,37.42088029411765,-121.877089
621.0,37.40999228571429,-121.880245
622.0,37.4161985625,-121.8630851875
623.0,37.41155139285714,-121.85847371428571
624.0,37.402390000000004,-121.86688260000001
625.0,37.39084857746479,-121.8638883943662
626.0,37.40255705263158,-121.85835789473684
627.0,37.38545742857143,-121.8573485
628.0,37.39853566666667,-121.83907477777777
629.0,37.38576175000001,-121.8183605
630.0,37.38336913333333,-121.83495573333333
631.0,37.38224823529412,-121.85043523529411
632.0,37.37553396078432,-121.84287929411765
633.0,37.37196286666667,-121.83292186666667
634.0,37.36103516666667,-121.83208366666666
635.0,37.36878838888889,-121.82072025000001
636.0,37.3668596,-121.8107082
637.0,37.380418250000005,-121.809079
638.0,37.351323900000004,-121.81243489999999
639.0,37.35078426086956,-121.82137582608695
640.0,37.342364,-121.81674299999999
641.0,37.353448,-121.80151000000001
642.0,37.352184,-121.794403
643.0,37.340968800000006,-121.79090206666666
644.0,37.332787,-121.80509175
645.0,37.33049565656565,-121.79142833333334
646.0,37.327004894736845,-121.79151015789475
647.0,37.3290694,-121.77870680000001
648.0,37.3178335,-121.781465625
649.0,37.31873019230769,-121.789428
650.0,37.316423625,-121.79989275
651.0,37.31031956976744,-121.80555545348837
652.0,37.308775,-121.7871595
653.0,37.31088730769231,-121.76765925641025
654.0,37.296811625000004,-121.75592482500001
655.0,37.29255226829268,-121.77826548780487
656.0,37.25262724242424,-121.77204066666667
657.0,37.234611781512605,-121.76630352941176
658.0,37.22275492307693,-121.77019884615385
659.0,37.225837750000004,-121.7707225625
660.0,37.233596192307694,-121.78009842307692
661.0,37.23540434319526,-121.79890423076924
662.0,37.233016785714284,-121.8096795
663.0,37.2360357,-121.8222671
664.0,37.24079395918368,-121.81244942857143
665.0,37.24937222222222,-121.81275991666666
666.0,37.25215608661417,-121.81641245669292
667.0,37.25594946428571,-121.82887020238094
668.0,37.26096007142857,-121.82502807142856
669.0,37.26207639423077,-121.80801836538461
670.0,37.270122416666666,-121.81173633333334
671.0,37.271660956989244,-121.83610017741937
672.0,37.270414137071654,-121.84806763239875
673.0,37.25384973333333,-121.83579206666667
674.0,37.244606821428576,-121.83102691964287
675.0,37.24302014285714,-121.8448451142857
676.0,37.245658401041666,-121.86492999479167
677.0,37.25348975,-121.86448688636364
678.0,37.2599772,-121.8519274
679.0,37.258424669491525,-121.86446692372881
680.0,37.268770428571436,-121.86358814285714
681.0,37.279072945454544,-121.8814272
682.0,37.265800000000006,-121.88126857894737
683.0,37.256535,-121.896123
684.0,37.25893651219512,-121.90456763414633
685.0,37.24907368421052,-121.901555
686.0,37.25798950909091,-121.88496012727273
687.0,37.24982157142857,-121.88509146428571
688.0,37.241013975,-121.890608175
689.0,37.22569971428572,-121.88970042857142
690.0,37.229328714285714,-121.87734635714286
691.0,37.212361,-121.865528125
692.0,37.216098107142855,-121.859821
693.0,37.21879561363637,-121.85299029545455
694.0,37.20362785714286,-121.83002957142857
695.0,37.2107325,-121.868550675
696.0,37.23274794117647,-121.86456964705883
697.0,37.181222500000004,-121.7091795
698.0,37.151286999999996,-121.6143579
699.0,37.13707333333333,-121.60673308333334
700.0,37.13117585106383,-121.64529223404256
701.0,37.103991791666665,-121.64415945833333
702.0,37.124440106060604,-121.65510386363636
703.0,37.130181199999996,-121.675715
704.0,37.03241657142857,-121.64573642857142
705.0,37.0010565,-121.58526198148148
706.0,37.022716625,-121.53081025
