HomeTAZfactor,superD_dest,taz_driving,taz_transit,commuter_count,home_lat,home_lon,dest_lat,dest_lon
758,12.0,24.0,108.0,113,37.515973311827956,-121.95680387096775,37.38619608589951,-121.8663179293355
758,15.0,45.0,149.0,76,37.515973311827956,-121.95680387096775,37.69330928665368,-121.85978786629323
758,16.0,13.0,36.0,1228,37.51597331,-121.9568039,37.55245694799005,-121.99331172254455
758,17.0,49.0,77.0,105,37.515973311827956,-121.95680387096775,37.68087262885738,-122.10114864275785
758,18.0,61.0,109.0,49,37.515973311827956,-121.95680387096775,37.79525905351587,-122.23454234396391
759,5.0,49.0,141.0,22,37.52143581666667,-121.97107848333333,37.65355542190556,-122.44983365772562
759,6.0,39.0,145.0,29,37.52143581666667,-121.97107848333333,37.54880006373962,-122.3030570928971
759,7.0,43.0,137.0,79,37.52143581666667,-121.97107848333333,37.47214435064935,-122.21810121513269
759,8.0,32.0,103.0,89,37.52143581666667,-121.97107848333333,37.40882469714071,-122.11019452765237
759,9.0,27.0,113.0,283,37.52143582,-121.9710785,37.378751941477816,-121.99458476686637
759,10.0,40.0,117.0,70,37.52143581666667,-121.97107848333333,37.301093159767284,-121.98936905180129
759,11.0,38.0,72.0,105,37.52143581666667,-121.97107848333333,37.32070196972349,-121.90455062285614
759,12.0,31.0,87.0,137,37.52143581666667,-121.97107848333333,37.38619608589951,-121.8663179293355
759,15.0,46.0,148.0,109,37.52143581666667,-121.97107848333333,37.69330928665368,-121.85978786629323
759,16.0,12.0,41.0,1470,37.52143582,-121.9710785,37.55245694799005,-121.99331172254455
759,17.0,47.0,73.0,138,37.52143581666667,-121.97107848333333,37.68087262885738,-122.10114864275785
759,18.0,62.0,94.0,87,37.52143581666667,-121.97107848333333,37.79525905351587,-122.23454234396391
759,19.0,51.0,101.0,25,37.52143581666667,-121.97107848333333,37.86314654588441,-122.27415722294221
760,1.0,61.0,89.0,27,37.533986398026315,-121.97124914473684,37.788717654718205,-122.40900092053552
760,6.0,59.0,137.0,36,37.533986398026315,-121.97124914473684,37.54880006373962,-122.3030570928971
760,7.0,42.0,137.0,54,37.533986398026315,-121.97124914473684,37.47214435064935,-122.21810121513269
760,8.0,35.0,104.0,84,37.533986398026315,-121.97124914473684,37.40882469714071,-122.11019452765237
760,9.0,29.0,113.0,231,37.5339864,-121.9712491,37.378751941477816,-121.99458476686637
760,10.0,42.0,117.0,61,37.533986398026315,-121.97124914473684,37.301093159767284,-121.98936905180129
760,11.0,37.0,68.0,74,37.533986398026315,-121.97124914473684,37.32070196972349,-121.90455062285614
760,12.0,30.0,88.0,91,37.533986398026315,-121.97124914473684,37.38619608589951,-121.8663179293355
760,15.0,45.0,137.0,85,37.533986398026315,-121.97124914473684,37.69330928665368,-121.85978786629323
760,16.0,8.0,28.0,1234,37.5339864,-121.9712491,37.55245694799005,-121.99331172254455
760,17.0,47.0,62.0,106,37.533986398026315,-121.97124914473684,37.68087262885738,-122.10114864275785
760,18.0,58.0,83.0,55,37.533986398026315,-121.97124914473684,37.79525905351587,-122.23454234396391
761,1.0,65.0,79.0,32,37.53337525563909,-121.96095693984962,37.788717654718205,-122.40900092053552
761,6.0,59.0,144.0,42,37.53337525563909,-121.96095693984962,37.54880006373962,-122.3030570928971
761,7.0,46.0,144.0,82,37.53337525563909,-121.96095693984962,37.47214435064935,-122.21810121513269
761,8.0,37.0,110.0,122,37.53337525563909,-121.96095693984962,37.40882469714071,-122.11019452765237
761,9.0,31.0,115.0,353,37.53337526,-121.9609569,37.378751941477816,-121.99458476686637
761,10.0,44.0,130.0,80,37.53337525563909,-121.96095693984962,37.301093159767284,-121.98936905180129
761,11.0,35.0,75.0,127,37.53337525563909,-121.96095693984962,37.32070196972349,-121.90455062285614
761,12.0,26.0,96.0,167,37.53337525563909,-121.96095693984962,37.38619608589951,-121.8663179293355
761,15.0,42.0,115.0,114,37.53337525563909,-121.96095693984962,37.69330928665368,-121.85978786629323
761,16.0,8.0,22.0,1776,37.53337526,-121.9609569,37.55245694799005,-121.99331172254455
761,17.0,50.0,69.0,142,37.53337525563909,-121.96095693984962,37.68087262885738,-122.10114864275785
761,18.0,58.0,90.0,64,37.53337525563909,-121.96095693984962,37.79525905351587,-122.23454234396391
761,19.0,54.0,80.0,24,37.53337525563909,-121.96095693984962,37.86314654588441,-122.27415722294221
761,23.0,38.0,400.0,24,37.53337525563909,-121.96095693984962,37.77613766219008,-121.94246190754131
762,1.0,62.0,92.0,21,37.539697688888886,-121.96404997037037,37.788717654718205,-122.40900092053552
762,7.0,34.0,136.0,34,37.539697688888886,-121.96404997037037,37.47214435064935,-122.21810121513269
762,8.0,35.0,101.0,48,37.539697688888886,-121.96404997037037,37.40882469714071,-122.11019452765237
762,9.0,34.0,138.0,129,37.539697688888886,-121.96404997037037,37.378751941477816,-121.99458476686637
762,10.0,32.0,147.0,29,37.539697688888886,-121.96404997037037,37.301093159767284,-121.98936905180129
762,11.0,34.0,66.0,45,37.539697688888886,-121.96404997037037,37.32070196972349,-121.90455062285614
762,12.0,26.0,90.0,55,37.539697688888886,-121.96404997037037,37.38619608589951,-121.8663179293355
762,15.0,40.0,130.0,47,37.539697688888886,-121.96404997037037,37.69330928665368,-121.85978786629323
762,16.0,8.0,25.0,674,37.53969769,-121.96405,37.55245694799005,-121.99331172254455
762,17.0,49.0,73.0,85,37.539697688888886,-121.96404997037037,37.68087262885738,-122.10114864275785
762,18.0,55.0,90.0,37,37.539697688888886,-121.96404997037037,37.79525905351587,-122.23454234396391
763,1.0,62.0,79.0,33,37.54101324683544,-121.97583101898734,37.788717654718205,-122.40900092053552
763,5.0,50.0,120.0,24,37.54101324683544,-121.97583101898734,37.65355542190556,-122.44983365772562
763,6.0,50.0,128.0,39,37.54101324683544,-121.97583101898734,37.54880006373962,-122.3030570928971
763,7.0,42.0,129.0,90,37.54101324683544,-121.97583101898734,37.47214435064935,-122.21810121513269
763,8.0,36.0,79.0,122,37.54101324683544,-121.97583101898734,37.40882469714071,-122.11019452765237
763,9.0,30.0,104.0,275,37.54101325,-121.975831,37.378751941477816,-121.99458476686637
763,10.0,43.0,104.0,63,37.54101324683544,-121.97583101898734,37.301093159767284,-121.98936905180129
763,11.0,40.0,59.0,93,37.54101324683544,-121.97583101898734,37.32070196972349,-121.90455062285614
763,12.0,33.0,71.0,141,37.54101324683544,-121.97583101898734,37.38619608589951,-121.8663179293355
763,13.0,33.0,101.0,21,37.54101324683544,-121.97583101898734,37.25048228316124,-121.83946871167593
763,15.0,48.0,117.0,112,37.54101324683544,-121.97583101898734,37.69330928665368,-121.85978786629323
763,16.0,7.0,24.0,1583,37.54101325,-121.975831,37.55245694799005,-121.99331172254455
763,17.0,45.0,78.0,156,37.54101324683544,-121.97583101898734,37.68087262885738,-122.10114864275785
763,18.0,56.0,74.0,72,37.54101324683544,-121.97583101898734,37.79525905351587,-122.23454234396391
764,1.0,61.0,87.0,32,37.535752823529414,-121.98969123529412,37.788717654718205,-122.40900092053552
764,6.0,48.0,139.0,37,37.535752823529414,-121.98969123529412,37.54880006373962,-122.3030570928971
764,7.0,37.0,135.0,71,37.535752823529414,-121.98969123529412,37.47214435064935,-122.21810121513269
764,8.0,35.0,101.0,104,37.535752823529414,-121.98969123529412,37.40882469714071,-122.11019452765237
764,9.0,29.0,111.0,207,37.53575282,-121.9896912,37.378751941477816,-121.99458476686637
764,10.0,42.0,115.0,60,37.535752823529414,-121.98969123529412,37.301093159767284,-121.98936905180129
764,11.0,40.0,70.0,78,37.535752823529414,-121.98969123529412,37.32070196972349,-121.90455062285614
764,12.0,35.0,85.0,116,37.535752823529414,-121.98969123529412,37.38619608589951,-121.8663179293355
764,15.0,49.0,145.0,79,37.535752823529414,-121.98969123529412,37.69330928665368,-121.85978786629323
764,16.0,6.0,31.0,1200,37.53575282,-121.9896912,37.55245694799005,-121.99331172254455
764,17.0,43.0,76.0,187,37.535752823529414,-121.98969123529412,37.68087262885738,-122.10114864275785
764,18.0,58.0,100.0,65,37.535752823529414,-121.98969123529412,37.79525905351587,-122.23454234396391
764,19.0,49.0,98.0,20,37.535752823529414,-121.98969123529412,37.86314654588441,-122.27415722294221
765,1.0,60.0,100.0,26,37.52729733333333,-121.98905688888888,37.788717654718205,-122.40900092053552
765,7.0,37.0,138.0,36,37.52729733333333,-121.98905688888888,37.47214435064935,-122.21810121513269
765,8.0,34.0,104.0,51,37.52729733333333,-121.98905688888888,37.40882469714071,-122.11019452765237
765,9.0,33.0,135.0,116,37.52729733333333,-121.98905688888888,37.378751941477816,-121.99458476686637
765,10.0,41.0,118.0,36,37.52729733333333,-121.98905688888888,37.301093159767284,-121.98936905180129
765,11.0,37.0,69.0,39,37.52729733333333,-121.98905688888888,37.32070196972349,-121.90455062285614
765,12.0,34.0,88.0,46,37.52729733333333,-121.98905688888888,37.38619608589951,-121.8663179293355
765,15.0,49.0,140.0,42,37.52729733333333,-121.98905688888888,37.69330928665368,-121.85978786629323
765,16.0,8.0,38.0,502,37.52729733,-121.9890569,37.55245694799005,-121.99331172254455
765,17.0,44.0,79.0,82,37.52729733333333,-121.98905688888888,37.68087262885738,-122.10114864275785
765,18.0,53.0,101.0,40,37.52729733333333,-121.98905688888888,37.79525905351587,-122.23454234396391
766,1.0,57.0,101.0,21,37.53438800000001,-122.00350749999998,37.788717654718205,-122.40900092053552
766,7.0,34.0,146.0,37,37.53438800000001,-122.00350749999998,37.47214435064935,-122.21810121513269
766,8.0,32.0,112.0,43,37.53438800000001,-122.00350749999998,37.40882469714071,-122.11019452765237
766,9.0,31.0,151.0,84,37.53438800000001,-122.00350749999998,37.378751941477816,-121.99458476686637
766,10.0,29.0,402.0,22,37.53438800000001,-122.00350749999998,37.301093159767284,-121.98936905180129
766,12.0,21.0,108.0,30,37.53438800000001,-122.00350749999998,37.38619608589951,-121.8663179293355
766,15.0,42.0,142.0,31,37.53438800000001,-122.00350749999998,37.69330928665368,-121.85978786629323
766,16.0,7.0,25.0,495,37.534388,-122.0035075,37.55245694799005,-121.99331172254455
766,17.0,40.0,73.0,80,37.53438800000001,-122.00350749999998,37.68087262885738,-122.10114864275785
766,18.0,50.0,83.0,35,37.53438800000001,-122.00350749999998,37.79525905351587,-122.23454234396391
767,3.0,58.0,112.0,26,37.521507794871795,-122.0047107948718,37.75073743885415,-122.42052814221317
767,5.0,47.0,152.0,23,37.521507794871795,-122.0047107948718,37.65355542190556,-122.44983365772562
767,6.0,50.0,155.0,59,37.521507794871795,-122.0047107948718,37.54880006373962,-122.3030570928971
767,7.0,36.0,151.0,128,37.521507794871795,-122.0047107948718,37.47214435064935,-122.21810121513269
767,8.0,37.0,117.0,148,37.521507794871795,-122.0047107948718,37.40882469714071,-122.11019452765237
767,9.0,30.0,129.0,270,37.52150779,-122.0047108,37.378751941477816,-121.99458476686637
767,10.0,43.0,134.0,83,37.521507794871795,-122.0047107948718,37.301093159767284,-121.98936905180129
767,11.0,41.0,84.0,108,37.521507794871795,-122.0047107948718,37.32070196972349,-121.90455062285614
767,12.0,35.0,113.0,127,37.521507794871795,-122.0047107948718,37.38619608589951,-121.8663179293355
767,15.0,54.0,154.0,100,37.521507794871795,-122.0047107948718,37.69330928665368,-121.85978786629323
767,16.0,11.0,35.0,1592,37.52150779,-122.0047108,37.55245694799005,-121.99331172254455
767,17.0,23.0,78.0,229,37.52150779,-122.0047108,37.68087262885738,-122.10114864275785
767,18.0,57.0,110.0,101,37.521507794871795,-122.0047107948718,37.79525905351587,-122.23454234396391
767,19.0,65.0,116.0,46,37.521507794871795,-122.0047107948718,37.86314654588441,-122.27415722294221
767,23.0,47.0,386.0,22,37.521507794871795,-122.0047107948718,37.77613766219008,-121.94246190754131
768,3.0,50.0,119.0,25,37.53804711764706,-122.05459038235294,37.75073743885415,-122.42052814221317
768,5.0,40.0,159.0,29,37.53804711764706,-122.05459038235294,37.65355542190556,-122.44983365772562
768,6.0,42.0,109.0,75,37.53804711764706,-122.05459038235294,37.54880006373962,-122.3030570928971
768,7.0,23.0,103.0,232,37.53804712,-122.0545904,37.47214435064935,-122.21810121513269
768,8.0,25.0,98.0,282,37.53804712,-122.0545904,37.40882469714071,-122.11019452765237
768,9.0,32.0,140.0,280,37.53804712,-122.0545904,37.378751941477816,-121.99458476686637
768,10.0,48.0,140.0,68,37.53804711764706,-122.05459038235294,37.301093159767284,-121.98936905180129
768,11.0,45.0,132.0,101,37.53804711764706,-122.05459038235294,37.32070196972349,-121.90455062285614
768,12.0,39.0,128.0,102,37.53804711764706,-122.05459038235294,37.38619608589951,-121.8663179293355
768,15.0,58.0,169.0,86,37.53804711764706,-122.05459038235294,37.69330928665368,-121.85978786629323
768,16.0,15.0,55.0,1566,37.53804712,-122.0545904,37.55245694799005,-121.99331172254455
768,17.0,21.0,81.0,302,37.53804712,-122.0545904,37.68087262885738,-122.10114864275785
768,18.0,53.0,112.0,128,37.53804711764706,-122.05459038235294,37.79525905351587,-122.23454234396391
768,19.0,63.0,116.0,42,37.53804711764706,-122.05459038235294,37.86314654588441,-122.27415722294221
768,23.0,49.0,394.0,29,37.53804711764706,-122.05459038235294,37.77613766219008,-121.94246190754131
769,3.0,54.0,127.0,33,37.562639383333334,-122.05577053333333,37.75073743885415,-122.42052814221317
769,5.0,55.0,166.0,44,37.562639383333334,-122.05577053333333,37.65355542190556,-122.44983365772562
769,6.0,39.0,171.0,93,37.562639383333334,-122.05577053333333,37.54880006373962,-122.3030570928971
769,7.0,26.0,128.0,275,37.56263938,-122.0557705,37.47214435064935,-122.21810121513269
769,8.0,28.0,129.0,263,37.56263938,-122.0557705,37.40882469714071,-122.11019452765237
769,9.0,34.0,117.0,260,37.56263938,-122.0557705,37.378751941477816,-121.99458476686637
769,10.0,48.0,149.0,79,37.562639383333334,-122.05577053333333,37.301093159767284,-121.98936905180129
769,11.0,47.0,113.0,84,37.562639383333334,-122.05577053333333,37.32070196972349,-121.90455062285614
769,12.0,38.0,110.0,102,37.562639383333334,-122.05577053333333,37.38619608589951,-121.8663179293355
769,15.0,55.0,136.0,113,37.562639383333334,-122.05577053333333,37.69330928665368,-121.85978786629323
769,16.0,15.0,45.0,2052,37.56263938,-122.0557705,37.55245694799005,-121.99331172254455
769,17.0,19.0,77.0,669,37.56263938,-122.0557705,37.68087262885738,-122.10114864275785
769,18.0,34.0,112.0,211,37.56263938,-122.0557705,37.79525905351587,-122.23454234396391
769,19.0,54.0,126.0,65,37.562639383333334,-122.05577053333333,37.86314654588441,-122.27415722294221
769,22.0,56.0,145.0,23,37.562639383333334,-122.05577053333333,37.89988801424148,-122.07315348823529
769,23.0,58.0,207.0,50,37.562639383333334,-122.05577053333333,37.77613766219008,-121.94246190754131
770,1.0,59.0,106.0,32,37.543439684210526,-122.0451517368421,37.788717654718205,-122.40900092053552
770,5.0,42.0,147.0,26,37.543439684210526,-122.0451517368421,37.65355542190556,-122.44983365772562
770,6.0,44.0,104.0,42,37.543439684210526,-122.0451517368421,37.54880006373962,-122.3030570928971
770,7.0,28.0,98.0,134,37.543439684210526,-122.0451517368421,37.47214435064935,-122.21810121513269
770,8.0,35.0,80.0,134,37.543439684210526,-122.0451517368421,37.40882469714071,-122.11019452765237
770,9.0,36.0,151.0,175,37.543439684210526,-122.0451517368421,37.378751941477816,-121.99458476686637
770,10.0,44.0,134.0,51,37.543439684210526,-122.0451517368421,37.301093159767284,-121.98936905180129
770,11.0,42.0,85.0,49,37.543439684210526,-122.0451517368421,37.32070196972349,-121.90455062285614
770,12.0,37.0,86.0,76,37.543439684210526,-122.0451517368421,37.38619608589951,-121.8663179293355
770,15.0,57.0,136.0,72,37.543439684210526,-122.0451517368421,37.69330928665368,-121.85978786629323
770,16.0,13.0,43.0,1130,37.54343968,-122.0451517,37.55245694799005,-121.99331172254455
770,17.0,20.0,68.0,223,37.54343968,-122.0451517,37.68087262885738,-122.10114864275785
770,18.0,55.0,111.0,83,37.543439684210526,-122.0451517368421,37.79525905351587,-122.23454234396391
770,19.0,48.0,107.0,27,37.543439684210526,-122.0451517368421,37.86314654588441,-122.27415722294221
771,3.0,52.0,111.0,21,37.54554842857143,-122.03001557142858,37.75073743885415,-122.42052814221317
771,5.0,46.0,151.0,29,37.54554842857143,-122.03001557142858,37.65355542190556,-122.44983365772562
771,6.0,44.0,176.0,47,37.54554842857143,-122.03001557142858,37.54880006373962,-122.3030570928971
771,7.0,33.0,99.0,154,37.54554842857143,-122.03001557142858,37.47214435064935,-122.21810121513269
771,8.0,38.0,67.0,172,37.54554842857143,-122.03001557142858,37.40882469714071,-122.11019452765237
771,9.0,34.0,139.0,190,37.54554842857143,-122.03001557142858,37.378751941477816,-121.99458476686637
771,10.0,41.0,148.0,50,37.54554842857143,-122.03001557142858,37.301093159767284,-121.98936905180129
771,11.0,40.0,108.0,75,37.54554842857143,-122.03001557142858,37.32070196972349,-121.90455062285614
771,12.0,34.0,90.0,86,37.54554842857143,-122.03001557142858,37.38619608589951,-121.8663179293355
771,15.0,53.0,117.0,79,37.54554842857143,-122.03001557142858,37.69330928665368,-121.85978786629323
771,16.0,10.0,43.0,1171,37.54554843,-122.0300156,37.55245694799005,-121.99331172254455
771,17.0,19.0,62.0,260,37.54554843,-122.0300156,37.68087262885738,-122.10114864275785
771,18.0,52.0,66.0,90,37.54554842857143,-122.03001557142858,37.79525905351587,-122.23454234396391
771,19.0,58.0,96.0,39,37.54554842857143,-122.03001557142858,37.86314654588441,-122.27415722294221
771,23.0,44.0,386.0,20,37.54554842857143,-122.03001557142858,37.77613766219008,-121.94246190754131
772,1.0,59.0,110.0,26,37.534797270000006,-122.03403506,37.788717654718205,-122.40900092053552
772,6.0,45.0,177.0,40,37.534797270000006,-122.03403506,37.54880006373962,-122.3030570928971
772,7.0,30.0,141.0,100,37.534797270000006,-122.03403506,37.47214435064935,-122.21810121513269
772,8.0,37.0,107.0,103,37.534797270000006,-122.03403506,37.40882469714071,-122.11019452765237
772,9.0,35.0,121.0,123,37.534797270000006,-122.03403506,37.378751941477816,-121.99458476686637
772,10.0,42.0,126.0,37,37.534797270000006,-122.03403506,37.301093159767284,-121.98936905180129
772,11.0,42.0,91.0,46,37.534797270000006,-122.03403506,37.32070196972349,-121.90455062285614
772,12.0,34.0,82.0,57,37.534797270000006,-122.03403506,37.38619608589951,-121.8663179293355
772,15.0,54.0,135.0,56,37.534797270000006,-122.03403506,37.69330928665368,-121.85978786629323
772,16.0,11.0,41.0,1028,37.53479727,-122.0340351,37.55245694799005,-121.99331172254455
772,17.0,42.0,48.0,152,37.534797270000006,-122.03403506,37.68087262885738,-122.10114864275785
772,18.0,53.0,98.0,53,37.534797270000006,-122.03403506,37.79525905351587,-122.23454234396391
773,6.0,44.0,181.0,40,37.529909452702704,-122.03477168918918,37.54880006373962,-122.3030570928971
773,7.0,29.0,145.0,116,37.529909452702704,-122.03477168918918,37.47214435064935,-122.21810121513269
773,8.0,37.0,110.0,159,37.529909452702704,-122.03477168918918,37.40882469714071,-122.11019452765237
773,9.0,38.0,126.0,182,37.529909452702704,-122.03477168918918,37.378751941477816,-121.99458476686637
773,10.0,44.0,142.0,51,37.529909452702704,-122.03477168918918,37.301093159767284,-121.98936905180129
773,11.0,43.0,85.0,77,37.529909452702704,-122.03477168918918,37.32070196972349,-121.90455062285614
773,12.0,36.0,80.0,55,37.529909452702704,-122.03477168918918,37.38619608589951,-121.8663179293355
773,15.0,55.0,134.0,51,37.529909452702704,-122.03477168918918,37.69330928665368,-121.85978786629323
773,16.0,12.0,40.0,998,37.52990945,-122.0347717,37.55245694799005,-121.99331172254455
773,17.0,44.0,52.0,176,37.529909452702704,-122.03477168918918,37.68087262885738,-122.10114864275785
773,18.0,55.0,102.0,68,37.529909452702704,-122.03477168918918,37.79525905351587,-122.23454234396391
774,1.0,58.0,87.0,29,37.55929812307692,-122.00520470769231,37.788717654718205,-122.40900092053552
774,3.0,53.0,89.0,20,37.55929812307692,-122.00520470769231,37.75073743885415,-122.42052814221317
774,5.0,45.0,129.0,21,37.55929812307692,-122.00520470769231,37.65355542190556,-122.44983365772562
774,6.0,48.0,132.0,38,37.55929812307692,-122.00520470769231,37.54880006373962,-122.3030570928971
774,7.0,34.0,139.0,95,37.55929812307692,-122.00520470769231,37.47214435064935,-122.21810121513269
774,8.0,41.0,91.0,145,37.55929812307692,-122.00520470769231,37.40882469714071,-122.11019452765237
774,9.0,33.0,142.0,219,37.55929812,-122.0052047,37.378751941477816,-121.99458476686637
774,10.0,44.0,127.0,54,37.55929812307692,-122.00520470769231,37.301093159767284,-121.98936905180129
774,11.0,44.0,78.0,71,37.55929812307692,-122.00520470769231,37.32070196972349,-121.90455062285614
774,12.0,38.0,97.0,95,37.55929812307692,-122.00520470769231,37.38619608589951,-121.8663179293355
774,15.0,44.0,94.0,82,37.55929812307692,-122.00520470769231,37.69330928665368,-121.85978786629323
774,16.0,5.0,11.0,1132,37.55929812,-122.0052047,37.55245694799005,-121.99331172254455
774,17.0,21.0,59.0,224,37.55929812,-122.0052047,37.68087262885738,-122.10114864275785
774,18.0,51.0,84.0,90,37.55929812307692,-122.00520470769231,37.79525905351587,-122.23454234396391
774,19.0,47.0,88.0,27,37.55929812307692,-122.00520470769231,37.86314654588441,-122.27415722294221
775,3.0,56.0,95.0,22,37.55283684920635,-121.99862053968255,37.75073743885415,-122.42052814221317
775,5.0,48.0,135.0,21,37.55283684920635,-121.99862053968255,37.65355542190556,-122.44983365772562
775,6.0,47.0,142.0,55,37.55283684920635,-121.99862053968255,37.54880006373962,-122.3030570928971
775,7.0,36.0,139.0,100,37.55283684920635,-121.99862053968255,37.47214435064935,-122.21810121513269
775,8.0,39.0,114.0,152,37.55283684920635,-121.99862053968255,37.40882469714071,-122.11019452765237
775,9.0,34.0,122.0,277,37.55283685,-121.9986205,37.378751941477816,-121.99458476686637
775,10.0,46.0,130.0,73,37.55283684920635,-121.99862053968255,37.301093159767284,-121.98936905180129
775,11.0,43.0,81.0,79,37.55283684920635,-121.99862053968255,37.32070196972349,-121.90455062285614
775,12.0,35.0,100.0,119,37.55283684920635,-121.99862053968255,37.38619608589951,-121.8663179293355
775,15.0,48.0,104.0,126,37.55283684920635,-121.99862053968255,37.69330928665368,-121.85978786629323
775,16.0,3.0,9.0,1345,37.55283685,-121.9986205,37.55245694799005,-121.99331172254455
775,17.0,22.0,60.0,231,37.55283685,-121.9986205,37.68087262885738,-122.10114864275785
775,18.0,53.0,86.0,110,37.55283684920635,-121.99862053968255,37.79525905351587,-122.23454234396391
775,19.0,50.0,94.0,30,37.55283684920635,-121.99862053968255,37.86314654588441,-122.27415722294221
775,23.0,42.0,166.0,30,37.55283684920635,-121.99862053968255,37.77613766219008,-121.94246190754131
776,6.0,47.0,158.0,35,37.559018909952606,-121.9951502085308,37.54880006373962,-122.3030570928971
776,7.0,36.0,136.0,98,37.559018909952606,-121.9951502085308,37.47214435064935,-122.21810121513269
776,8.0,43.0,103.0,128,37.559018909952606,-121.9951502085308,37.40882469714071,-122.11019452765237
776,9.0,38.0,152.0,188,37.559018909952606,-121.9951502085308,37.378751941477816,-121.99458476686637
776,10.0,47.0,148.0,51,37.559018909952606,-121.9951502085308,37.301093159767284,-121.98936905180129
776,11.0,44.0,99.0,75,37.559018909952606,-121.9951502085308,37.32070196972349,-121.90455062285614
776,12.0,36.0,105.0,88,37.559018909952606,-121.9951502085308,37.38619608589951,-121.8663179293355
776,15.0,44.0,107.0,93,37.559018909952606,-121.9951502085308,37.69330928665368,-121.85978786629323
776,16.0,4.0,14.0,1116,37.55901891,-121.9951502,37.55245694799005,-121.99331172254455
776,17.0,23.0,62.0,210,37.55901891,-121.9951502,37.68087262885738,-122.10114864275785
776,18.0,50.0,57.0,88,37.559018909952606,-121.9951502085308,37.79525905351587,-122.23454234396391
776,19.0,48.0,93.0,24,37.559018909952606,-121.9951502085308,37.86314654588441,-122.27415722294221
776,23.0,39.0,156.0,33,37.559018909952606,-121.9951502085308,37.77613766219008,-121.94246190754131
777,1.0,60.0,79.0,30,37.54983970383275,-121.98904431707317,37.788717654718205,-122.40900092053552
777,6.0,38.0,154.0,33,37.54983970383275,-121.98904431707317,37.54880006373962,-122.3030570928971
777,7.0,38.0,132.0,69,37.54983970383275,-121.98904431707317,37.47214435064935,-122.21810121513269
777,8.0,37.0,100.0,100,37.54983970383275,-121.98904431707317,37.40882469714071,-122.11019452765237
777,9.0,34.0,136.0,175,37.54983970383275,-121.98904431707317,37.378751941477816,-121.99458476686637
777,10.0,42.0,122.0,45,37.54983970383275,-121.98904431707317,37.301093159767284,-121.98936905180129
777,11.0,40.0,71.0,55,37.54983970383275,-121.98904431707317,37.32070196972349,-121.90455062285614
777,12.0,32.0,90.0,76,37.54983970383275,-121.98904431707317,37.38619608589951,-121.8663179293355
777,15.0,46.0,102.0,79,37.54983970383275,-121.98904431707317,37.69330928665368,-121.85978786629323
777,16.0,1.0,6.0,956,37.5498397,-121.9890443,37.55245694799005,-121.99331172254455
777,17.0,43.0,84.0,136,37.54983970383275,-121.98904431707317,37.68087262885738,-122.10114864275785
777,18.0,54.0,80.0,53,37.54983970383275,-121.98904431707317,37.79525905351587,-122.23454234396391
778,3.0,60.0,72.0,29,37.55803980151025,-121.97172265372168,37.75073743885415,-122.42052814221317
778,5.0,63.0,109.0,59,37.55803980151025,-121.97172265372168,37.65355542190556,-122.44983365772562
778,6.0,49.0,140.0,76,37.55803980151025,-121.97172265372168,37.54880006373962,-122.3030570928971
778,7.0,42.0,115.0,182,37.55803980151025,-121.97172265372168,37.47214435064935,-122.21810121513269
778,8.0,37.0,102.0,224,37.5580398,-121.9717227,37.40882469714071,-122.11019452765237
778,9.0,36.0,107.0,455,37.5580398,-121.9717227,37.378751941477816,-121.99458476686637
778,10.0,50.0,113.0,113,37.55803980151025,-121.97172265372168,37.301093159767284,-121.98936905180129
778,11.0,40.0,70.0,152,37.55803980151025,-121.97172265372168,37.32070196972349,-121.90455062285614
778,12.0,22.0,77.0,205,37.5580398,-121.9717227,37.38619608589951,-121.8663179293355
778,13.0,35.0,104.0,24,37.55803980151025,-121.97172265372168,37.25048228316124,-121.83946871167593
778,15.0,30.0,92.0,292,37.5580398,-121.9717227,37.69330928665368,-121.85978786629323
778,16.0,8.0,22.0,2161,37.5580398,-121.9717227,37.55245694799005,-121.99331172254455
778,17.0,27.0,41.0,389,37.5580398,-121.9717227,37.68087262885738,-122.10114864275785
778,18.0,42.0,70.0,201,37.5580398,-121.9717227,37.79525905351587,-122.23454234396391
778,19.0,59.0,86.0,50,37.55803980151025,-121.97172265372168,37.86314654588441,-122.27415722294221
778,22.0,49.0,90.0,28,37.55803980151025,-121.97172265372168,37.89988801424148,-122.07315348823529
778,23.0,45.0,171.0,56,37.55803980151025,-121.97172265372168,37.77613766219008,-121.94246190754131
779,6.0,45.0,190.0,30,37.54873633333333,-121.95184033333334,37.54880006373962,-122.3030570928971
779,7.0,47.0,163.0,58,37.54873633333333,-121.95184033333334,37.47214435064935,-122.21810121513269
779,8.0,38.0,129.0,65,37.54873633333333,-121.95184033333334,37.40882469714071,-122.11019452765237
779,9.0,36.0,150.0,158,37.54873633333333,-121.95184033333334,37.378751941477816,-121.99458476686637
779,10.0,42.0,163.0,37,37.54873633333333,-121.95184033333334,37.301093159767284,-121.98936905180129
779,11.0,36.0,100.0,65,37.54873633333333,-121.95184033333334,37.32070196972349,-121.90455062285614
779,12.0,28.0,77.0,94,37.54873633333333,-121.95184033333334,37.38619608589951,-121.8663179293355
779,15.0,40.0,154.0,105,37.54873633333333,-121.95184033333334,37.69330928665368,-121.85978786629323
779,16.0,11.0,49.0,1011,37.54873633,-121.9518403,37.55245694799005,-121.99331172254455
779,17.0,45.0,79.0,115,37.54873633333333,-121.95184033333334,37.68087262885738,-122.10114864275785
